id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price,mile_dist_center,age_at_sale,renovation_status,yrs_since_renovation,price_per_sqft,location_type,view_cat,condition_cat,grade_cat
7885800290,4,2.5,3200,5772,2.0,no,0.0,3,8,3200,0,2003,,98042,47.3486,-122.153,3010,5772,2014-11-03,337000,19.673966934137965,11,unrenovated,,105.3125,countryside,No View,Average,Good
9475710170,4,2.5,2220,6800,2.0,no,0.0,3,7,2220,0,2002,,98059,47.49,-122.15,2220,5303,2014-09-19,419950,11.704299075566801,12,unrenovated,,189.16666666666666,countryside,No View,Average,Average
6885900415,4,2.75,2240,8162,2.0,no,0.0,5,7,1380,860,1946,,98133,47.7427,-122.34,1550,8163,2015-01-07,290000,9.437512617818083,69,unrenovated,,129.46428571428572,city,No View,Excellent,Average
5285200020,2,1.75,1640,4176,1.0,no,0.0,4,7,1040,600,1948,,98118,47.5162,-122.26,1460,5200,2014-07-18,349950,7.072945940112599,66,unrenovated,,213.3841463414634,city,No View,Good,Average
4039400430,3,1.5,1170,4950,1.0,no,0.0,4,7,1170,0,1960,,98007,47.6057,-122.135,1570,7700,2014-05-16,330000,9.208979348285952,54,unrenovated,,282.05128205128204,countryside,No View,Good,Average
2481610170,4,2.25,3160,34560,1.0,no,0.0,4,10,3160,0,1981,,98072,47.7337,-122.132,3530,38045,2014-06-09,965000,12.836745828863672,33,unrenovated,,305.37974683544303,countryside,No View,Good,Excellent
1795910420,3,2.5,2100,7851,2.0,,0.0,3,8,2100,0,1986,,98052,47.7242,-122.105,2100,8187,2014-10-31,515000,13.371169611771663,28,unrenovated,,245.23809523809524,countryside,No View,Average,Good
7135521680,4,2.5,2600,17388,2.0,no,0.0,3,9,2600,0,1996,,98059,47.5283,-122.146,2950,11553,2014-05-22,665000,10.231184871850111,18,unrenovated,,255.76923076923077,countryside,No View,Average,Very Good
2011000020,3,1.75,1630,5999,1.5,no,0.0,4,7,1630,0,1985,,98198,47.3816,-122.313,1540,7500,2014-08-26,265000,15.542093159389527,29,unrenovated,,162.57668711656441,countryside,No View,Good,Average
1196002395,3,2.0,2850,19200,1.0,no,3.0,3,8,2340,510,2004,,98023,47.3378,-122.348,2860,18240,2014-09-17,545400,18.557117359693287,10,unrenovated,,191.3684210526316,countryside,Good View,Average,Good
3876590420,4,3.0,2560,5606,2.0,no,0.0,3,9,2560,0,2004,,98092,47.3274,-122.178,2667,7334,2014-06-24,350000,20.56901138842614,10,unrenovated,,136.71875,countryside,No View,Average,Very Good
4358700164,2,1.5,980,1296,2.0,,0.0,3,7,840,140,2001,,98133,47.7075,-122.336,1100,1228,2014-11-13,260000,7.000810682065359,13,unrenovated,,265.3061224489796,city,No View,Average,Average
7631800015,3,3.25,5480,57990,2.0,yes,4.0,3,11,5480,0,1991,,98166,47.4558,-122.371,2500,22954,2015-04-07,2510000,10.54855990703318,24,unrenovated,,458.02919708029196,countryside,Excellent View,Average,Outstanding
3260810150,3,2.0,2160,8091,1.5,no,0.0,3,8,2160,0,2000,,98003,47.3474,-122.303,2190,8297,2014-09-26,355000,17.93084881908615,14,unrenovated,,164.35185185185185,countryside,No View,Average,Good
7015201015,3,3.0,3030,5156,1.5,no,0.0,4,9,2080,950,1929,,98119,47.647,-122.369,1910,5720,2014-10-28,879000,3.3037999429987326,85,unrenovated,,290.0990099009901,city,No View,Good,Very Good
9348700450,4,3.5,3560,7178,2.0,no,3.0,3,10,2590,,2006,,98052,47.7054,-122.107,3290,6978,2014-08-18,833000,12.544652404634524,8,unrenovated,,233.98876404494382,countryside,Good View,Average,Excellent
3151600035,2,1.0,760,6407,1.0,no,0.0,3,6,760,0,1943,,98178,47.4977,-122.259,1050,8580,2015-01-07,261590,8.23861389091184,72,unrenovated,,344.19736842105266,city,No View,Average,Fair
2254502070,3,3.0,2260,2400,2.0,no,0.0,3,7,2260,0,1909,1972,98122,47.6094,-122.31,1320,2790,2014-11-05,512500,1.0559230412599863,105,renovated,42,226.76991150442478,city,No View,Average,Average
8127700210,2,1.75,1560,3200,1.0,no,0.0,5,7,880,680,1946,,98199,47.6419,-122.394,2060,4940,2015-04-27,600000,3.800185455119818,69,unrenovated,,384.61538461538464,city,No View,Excellent,Average
2926049237,5,3.0,2270,6664,1.0,no,0.0,3,7,1340,930,1995,,98125,47.7191,-122.315,1870,6187,2014-10-06,417500,7.840576393795177,19,unrenovated,,183.92070484581498,city,No View,Average,Average
7785000230,5,3.0,3480,15185,2.0,no,0.0,4,8,3480,0,1964,,98040,47.5757,-122.216,3030,14257,2014-05-27,970000,5.820753243410658,50,unrenovated,,278.735632183908,countryside,No View,Good,Good
2025701390,3,2.25,1900,7479,2.0,no,0.0,4,7,1900,0,1992,,98038,47.3495,-122.037,1520,6559,2014-08-12,316000,22.483728453031333,22,unrenovated,,166.31578947368422,countryside,No View,Good,Average
1561900330,4,3.0,2350,9952,1.0,no,0.0,3,9,1650,700,1989,,98031,47.4194,-122.211,2440,9100,2015-03-06,397500,14.094890617421685,26,unrenovated,,169.14893617021278,countryside,No View,Average,Very Good
1370800940,3,2.5,2390,5500,1.0,no,3.0,3,9,1700,690,1952,,98199,47.6389,-122.409,2700,5500,2014-07-21,1350000,4.243173265354604,62,unrenovated,,564.8535564853556,city,Good View,Average,Very Good
8691300900,4,2.5,3730,9847,2.0,no,0.0,3,10,3730,0,1997,,98075,47.587,-121.976,3490,10219,2014-08-21,840000,16.69345581693395,17,unrenovated,,225.20107238605897,countryside,No View,Average,Excellent
3751606514,2,1.0,1780,81021,1.0,,3.0,4,9,1780,0,1954,,98001,47.2712,-122.265,1780,26723,2014-06-26,270000,23.355747437870253,60,unrenovated,,151.68539325842696,countryside,Good View,Good,Very Good
5104510490,4,2.5,1630,4473,2.0,no,0.0,3,7,1630,0,2003,,98038,47.3546,-122.015,1830,5082,2014-05-27,312900,22.861954679187214,11,unrenovated,,191.96319018404907,countryside,No View,Average,Average
3432500210,2,1.0,1130,6908,1.5,no,0.0,3,6,1130,0,1945,,98155,47.745,-122.313,1150,6908,2015-03-26,325000,9.630536265849091,70,unrenovated,,287.6106194690266,countryside,No View,Average,Fair
2771604791,3,1.75,2140,3584,1.0,,0.0,3,7,1070,1070,1952,,98199,47.636,-122.391,1620,4000,2014-07-19,680000,3.436164802291111,62,unrenovated,,317.7570093457944,city,No View,Average,Average
2537500040,4,2.5,3220,7873,2.0,no,0.0,3,10,3220,0,1994,,98075,47.5849,-122.03,2610,8023,2015-03-04,763000,14.19400508590479,21,unrenovated,,236.95652173913044,countryside,No View,Average,Excellent
1222069089,1,1.0,800,533610,1.5,,0.0,5,5,800,0,1950,,98038,47.4134,-121.986,1790,216057,2014-09-04,375000,20.972628441880968,64,unrenovated,,468.75,countryside,No View,Excellent,Below Average
3332500100,3,2.5,1800,3300,2.0,no,0.0,3,7,1690,110,2004,,98118,47.5491,-122.276,1570,4097,2015-04-08,475000,4.736966556243262,11,unrenovated,,263.8888888888889,city,No View,Average,Average
7625702616,2,2.5,809,940,2.0,no,0.0,3,7,809,0,2003,,98136,47.5499,-122.384,1260,4240,2014-11-21,219000,4.5841600573421175,11,unrenovated,,270.70457354758963,city,No View,Average,Average
2561330040,3,2.25,1820,9694,1.0,no,0.0,3,7,1240,580,1977,,98074,47.6157,-122.05,1820,9694,2015-03-23,415000,13.195360384698398,38,unrenovated,,228.02197802197801,countryside,No View,Average,Average
1423049019,2,1.0,580,7500,1.0,no,0.0,3,5,580,0,1943,,98178,47.4852,-122.251,1700,11250,2015-03-31,220000,9.179774314867796,72,unrenovated,,379.3103448275862,city,No View,Average,Below Average
9277200065,3,2.0,2900,5650,1.0,no,2.0,3,8,1520,1380,1959,,98116,47.5789,-122.396,1810,6250,2015-02-26,616000,3.532014320760233,56,unrenovated,,212.41379310344828,city,Partial View,Average,Good
1920079039,2,1.0,1140,74052,1.0,no,0.0,4,6,1140,0,1968,,98022,47.2093,-121.962,1730,43560,2014-08-15,269500,32.451062967518375,46,unrenovated,,236.40350877192984,countryside,No View,Good,Fair
7515000035,2,1.0,1060,5754,1.0,no,0.0,4,6,1060,0,1917,,98117,47.6931,-122.372,1460,7200,2015-04-24,395350,6.285906191346904,98,unrenovated,,372.97169811320754,city,No View,Good,Fair
5315101728,4,3.0,2320,7200,1.0,no,0.0,3,7,1260,1060,1943,2000,98040,47.5893,-122.232,1760,7200,2015-03-19,770000,4.821118486289192,72,renovated,15,331.8965517241379,countryside,No View,Average,Average
326069164,4,2.5,3450,43216,2.0,no,0.0,3,9,3450,0,2000,,98072,47.7625,-122.025,3030,50481,2015-04-29,840000,17.94048357505887,15,unrenovated,,243.47826086956522,countryside,No View,Average,Very Good
2695600410,2,1.0,1760,4441,1.0,no,0.0,3,8,1310,450,1950,,98126,47.5311,-122.381,1350,5748,2014-11-06,428950,5.669725639520663,64,unrenovated,,243.7215909090909,city,No View,Average,Good
9348700610,4,3.75,3370,6766,2.0,no,0.0,3,9,3370,0,2005,,98052,47.7063,-122.106,3530,6766,2014-12-17,800000,12.617669615780658,9,unrenovated,,237.3887240356083,countryside,No View,Average,Very Good
7308900100,4,1.0,1940,5753,1.5,no,0.0,3,7,1940,0,1947,,98177,47.7188,-122.358,2170,6075,2014-06-19,401000,7.872483522257759,67,unrenovated,,206.70103092783506,city,No View,Average,Average
1453601502,4,2.0,2520,7334,1.0,no,0.0,3,7,1600,920,1955,,98125,47.7263,-122.291,2040,7937,2015-02-26,303697,8.516092639739584,60,unrenovated,,120.51468253968254,city,No View,Average,Average
4077800593,3,1.0,1360,8968,1.0,no,0.0,3,7,1360,0,1956,,98125,47.7105,-122.289,1490,7355,2014-09-15,355000,7.481252683684819,58,unrenovated,,261.02941176470586,city,No View,Average,Average
9268200641,2,1.0,800,5040,1.0,no,0.0,3,6,800,0,1960,,98117,47.6953,-122.362,1020,5040,2014-08-20,350000,6.311850663381901,54,unrenovated,,437.5,city,No View,Average,Fair
6705850300,4,2.5,3010,9323,2.0,no,0.0,3,10,3010,0,1992,,98075,47.578,-122.053,2840,8413,2015-04-14,754999,13.188251630630962,23,unrenovated,,250.83023255813953,countryside,No View,Average,Excellent
3720800115,3,1.75,2340,5500,2.0,no,2.0,3,9,2340,0,1988,,98102,47.6451,-122.319,2830,5500,2015-03-31,982218,2.7562082837926316,27,unrenovated,,419.75128205128203,city,Partial View,Average,Very Good
8079040330,3,2.0,1780,8621,1.0,no,0.0,3,8,1780,0,1992,,98059,47.5062,-122.149,2470,8542,2014-09-27,406500,11.002314631780067,22,unrenovated,,228.37078651685394,countryside,No View,Average,Good
1824079052,4,3.25,4200,210394,2.0,no,0.0,4,10,4200,0,1993,,98024,47.5607,-121.961,2370,184694,2015-04-01,1650000,17.628487100828103,22,unrenovated,,392.85714285714283,countryside,No View,Good,Excellent
1923300315,2,1.75,1720,3000,1.0,no,0.0,5,7,860,860,1925,,98103,47.686,-122.351,1360,4500,2015-02-17,565000,5.583242827580999,90,unrenovated,,328.48837209302326,city,No View,Excellent,Average
3336001316,2,1.0,830,4500,1.0,no,0.0,3,6,830,0,1920,,98118,47.5248,-122.265,1092,5350,2014-11-06,160000,6.4395528864304055,94,unrenovated,,192.7710843373494,city,No View,Average,Fair
9382200025,3,1.0,1090,6320,1.0,,0.0,3,6,890,200,1954,,98146,47.4976,-122.35,1460,7080,2015-01-15,220000,7.549200071063784,61,unrenovated,,201.8348623853211,city,No View,Average,Fair
7237500650,5,4.25,5040,9466,2.0,,0.0,3,11,5040,0,2004,,98059,47.5282,-122.133,4300,9417,2015-02-13,1280000,10.75635467839369,11,unrenovated,,253.96825396825398,countryside,No View,Average,Outstanding
3100500065,5,2.75,3500,5040,2.0,no,2.0,3,9,2950,550,1927,2007,98126,47.5527,-122.379,1450,5040,2014-07-08,970000,4.29737180987788,87,renovated,7,277.14285714285717,city,Partial View,Average,Very Good
795000620,3,1.0,1080,6250,1.0,,0.0,2,5,1080,0,1950,,98168,47.5045,-122.33,1070,6250,2015-03-11,157000,7.026639518989654,65,unrenovated,,145.37037037037038,countryside,No View,Fair,Below Average
8651430220,3,1.0,870,5200,1.0,no,0.0,5,6,870,0,1969,,98042,47.3702,-122.078,870,5200,2014-07-25,183000,20.184018839349886,45,unrenovated,,210.3448275862069,countryside,No View,Excellent,Fair
7954300740,4,2.5,2830,6163,2.0,no,0.0,3,9,2830,0,2000,,98056,47.5227,-122.19,2730,6202,2014-09-09,527000,8.799182970972979,14,unrenovated,,186.2190812720848,countryside,No View,Average,Very Good
4046601460,4,2.0,1880,14653,2.0,,0.0,3,8,1880,0,1978,,98014,47.6959,-121.921,1750,14858,2014-06-06,407193,20.16664263182359,36,unrenovated,,216.59202127659574,countryside,No View,Average,Good
6933600456,4,2.75,3600,5040,2.0,no,0.0,3,9,2610,990,2004,,98199,47.6487,-122.388,1590,5040,2015-03-13,970000,3.9289577401412275,11,unrenovated,,269.44444444444446,city,No View,Average,Very Good
9357000650,4,2.5,2340,5600,2.0,no,0.0,3,7,2340,0,1921,2013,98146,47.5117,-122.379,1310,5600,2014-05-27,535000,6.887099010225576,93,renovated,1,228.63247863247864,city,No View,Average,Average
7347600490,3,2.0,2040,13125,1.0,no,0.0,3,6,810,1230,1910,,98168,47.478,-122.278,1460,10582,2014-08-14,245000,9.211163381970673,104,unrenovated,,120.09803921568627,countryside,No View,Average,Fair
5095400760,3,1.75,1310,12750,1.0,no,0.0,3,7,1310,0,1993,,98059,47.4695,-122.07,1790,13500,2014-06-23,337000,15.476982770053393,21,unrenovated,,257.2519083969466,countryside,No View,Average,Average
1245003660,3,2.0,1470,6000,1.0,no,0.0,3,8,1090,380,1950,1996,98033,47.6829,-122.202,1880,7799,2015-03-21,630000,8.060563174434328,65,renovated,19,428.57142857142856,countryside,No View,Average,Good
3275300040,3,1.75,1370,9900,1.0,no,0.0,4,7,1370,0,1983,,98003,47.2575,-122.312,1490,9600,2014-06-06,320000,24.10786735925819,31,unrenovated,,233.57664233576642,countryside,No View,Good,Average
2407000405,3,1.0,1080,7486,1.5,no,0.0,3,6,990,90,1942,,98146,47.4838,-122.335,1170,7800,2015-02-26,228500,8.457087055255673,73,unrenovated,,211.57407407407408,city,No View,Average,Fair
6664900330,3,2.5,1990,7577,2.0,no,0.0,3,7,1990,0,1990,,98023,47.2908,-122.351,1900,7152,2015-02-23,293000,21.807021262297475,25,unrenovated,,147.23618090452263,countryside,No View,Average,Average
4036800900,3,1.0,1310,7000,1.0,no,0.0,4,7,1310,0,1958,,98008,47.6019,-122.123,1280,7300,2014-09-24,447000,9.7744478567678,56,unrenovated,,341.22137404580155,countryside,No View,Good,Average
8648220150,3,1.75,1640,10762,1.0,no,0.0,3,7,1130,510,1988,,98042,47.3586,-122.074,1680,10259,2014-05-07,226500,20.94497323474055,26,unrenovated,,138.109756097561,countryside,No View,Average,Average
3876313170,3,2.25,1770,8000,1.0,no,0.0,4,7,1350,420,1976,,98072,47.7358,-122.17,1850,7875,2014-12-09,436000,11.721128448489086,38,unrenovated,,246.3276836158192,countryside,No View,Good,Average
2738600220,3,2.5,2050,4876,2.0,no,0.0,3,8,2050,0,2005,,98072,47.7746,-122.158,2320,4065,2014-08-04,451000,14.188321471246857,9,unrenovated,,220.0,countryside,No View,Average,Good
1593000690,3,1.0,1170,62290,2.0,no,0.0,3,5,1170,0,1986,,98045,47.5104,-121.787,1810,42173,2015-04-08,315000,26.336406183537562,29,unrenovated,,269.2307692307692,countryside,No View,Average,Below Average
5101406536,2,1.0,1340,7250,1.0,no,0.0,4,7,1340,0,1951,,98125,47.7015,-122.32,1450,7026,2014-10-28,450000,6.608105133605905,63,unrenovated,,335.82089552238807,city,No View,Good,Average
2267000485,3,1.5,2240,5300,1.0,no,0.0,5,7,1120,1120,1955,,98117,47.6927,-122.395,1740,7110,2014-12-01,635000,6.658407997819906,59,unrenovated,,283.48214285714283,city,No View,Excellent,Average
822059059,2,1.0,880,17743,1.0,no,0.0,4,5,880,0,1951,,98031,47.4115,-122.197,1217,13000,2015-03-25,292500,14.863155435732741,64,unrenovated,,332.3863636363636,countryside,No View,Good,Below Average
2310110230,3,2.5,2170,4905,2.0,no,0.0,3,8,2170,0,2004,,98038,47.3503,-122.039,2300,4935,2014-05-20,329900,22.3825276221066,10,unrenovated,,152.02764976958525,countryside,No View,Average,Good
7974200777,2,1.5,1260,6660,1.5,no,0.0,4,7,1260,0,1926,,98115,47.6792,-122.287,2140,4770,2014-11-18,531000,5.465224425512226,88,unrenovated,,421.42857142857144,city,No View,Good,Average
2025059201,3,1.75,1880,13300,1.0,no,0.0,3,7,1380,500,1967,,98004,47.634,-122.204,3550,10883,2014-07-31,725000,6.284161659210434,47,unrenovated,,385.63829787234044,countryside,No View,Average,Average
1074100110,3,2.5,1620,7410,1.0,no,0.0,5,7,1620,0,1955,,98133,47.7708,-122.335,1450,8121,2014-05-25,355300,11.37247484138315,59,unrenovated,,219.320987654321,city,No View,Excellent,Average
8000200090,3,2.5,1610,10022,2.0,,0.0,3,7,1610,0,1996,,98003,47.2583,-122.3,1820,10017,2015-04-27,280000,24.081240224700675,19,unrenovated,,173.91304347826087,countryside,No View,Average,Average
1247100035,4,2.75,3330,9143,2.0,no,0.0,4,10,3330,0,1995,,98033,47.6821,-122.19,2390,9143,2014-06-30,1100000,8.456391773372044,19,unrenovated,,330.33033033033036,countryside,No View,Good,Excellent
7010700210,4,2.0,1370,4000,2.0,no,0.0,3,9,1370,0,1951,1994,98199,47.6593,-122.394,2010,5720,2014-06-05,605004,4.670473500637144,63,renovated,20,441.6087591240876,city,No View,Average,Very Good
7950304065,2,1.0,690,6000,1.0,no,0.0,3,6,690,0,1949,,98118,47.5621,-122.283,840,3030,2015-03-09,260000,3.814345854235725,66,unrenovated,,376.81159420289856,city,No View,Average,Fair
9523100026,4,2.5,3170,4979,2.0,no,0.0,4,7,2570,600,1925,,98103,47.6655,-122.34,2060,5000,2014-07-23,748000,4.11337817228523,89,unrenovated,,235.9621451104101,city,No View,Good,Average
1093000090,2,2.0,1990,6180,1.0,no,0.0,4,7,1010,980,1941,,98115,47.6792,-122.303,1470,5150,2015-04-16,776000,5.2230940333361735,74,unrenovated,,389.9497487437186,city,No View,Good,Average
1532300155,4,1.0,1080,6095,1.5,no,0.0,4,6,1080,0,1924,,98103,47.6962,-122.346,1200,5060,2014-09-16,425000,6.251528203167901,90,unrenovated,,393.51851851851853,city,No View,Good,Fair
4006000423,4,1.0,1870,14703,1.5,,0.0,3,6,1090,780,1928,,98118,47.5274,-122.281,1650,6045,2015-01-08,230000,5.945154495695707,87,unrenovated,,122.99465240641712,city,No View,Average,Fair
8665900331,3,1.75,1670,12075,1.0,no,0.0,3,7,1370,300,1958,,98155,47.7681,-122.307,1800,12123,2015-01-30,418000,11.246254087795558,57,unrenovated,,250.2994011976048,countryside,No View,Average,Average
3370000150,4,2.5,2800,28254,2.0,no,0.0,3,9,2800,0,2001,,98038,47.3552,-122.063,2530,4694,2014-08-04,440000,21.43622100451487,13,unrenovated,,157.14285714285714,countryside,No View,Average,Very Good
1853080540,5,2.75,3460,7977,2.0,,0.0,3,9,3460,0,2011,,98074,47.5908,-122.062,3390,6630,2014-11-24,858450,12.666174263676869,3,unrenovated,,248.10693641618496,countryside,No View,Average,Very Good
1023089197,3,2.0,1930,12443,1.0,no,0.0,3,7,1930,0,1969,,98045,47.4906,-121.775,1400,12183,2014-10-07,390000,27.25368983539782,45,unrenovated,,202.07253886010363,countryside,No View,Average,Average
1175001075,4,3.0,2370,3836,2.0,no,0.0,3,9,1750,620,1969,2008,98107,47.6718,-122.394,1690,4698,2014-09-16,957000,5.375233206500135,45,renovated,6,403.7974683544304,city,No View,Average,Very Good
6392001810,3,1.0,1180,6000,1.0,no,0.0,3,7,1180,0,1950,,98115,47.6853,-122.286,1680,6000,2014-09-04,507000,5.873271313659282,64,unrenovated,,429.66101694915255,city,No View,Average,Average
2767603160,2,1.0,1320,4750,1.5,,0.0,4,7,1320,0,1928,,98107,47.6729,-122.38,1360,2873,2015-02-25,575000,5.122131141931216,87,unrenovated,,435.6060606060606,city,No View,Good,Average
8129700985,3,1.75,1350,4000,1.5,no,0.0,4,7,1350,0,1925,,98103,47.6581,-122.354,1880,4000,2015-04-27,700000,3.728563961522221,90,unrenovated,,518.5185185185185,city,No View,Good,Average
9406500600,2,1.5,1068,1452,2.0,no,0.0,3,7,1068,0,1990,,98028,47.753,-122.244,1078,1357,2015-02-05,239950,10.943215531172287,25,unrenovated,,224.67228464419475,countryside,No View,Average,Average
3830620300,3,1.0,1580,8240,1.0,no,0.0,4,7,1040,540,1978,,98030,47.3542,-122.181,1480,9200,2014-11-03,253000,18.792515205779043,36,unrenovated,,160.126582278481,countryside,No View,Good,Average
4237901250,4,1.0,1690,3417,1.5,no,0.0,3,7,1690,0,1907,,98199,47.663,-122.402,1970,4800,2015-03-27,540000,5.104187128165266,108,unrenovated,,319.5266272189349,city,No View,Average,Average
3754501240,3,4.0,5120,4600,3.0,no,2.0,3,11,4490,630,2008,,98034,47.7052,-122.223,2510,5918,2015-02-06,1550000,8.527209159110907,7,unrenovated,,302.734375,countryside,Partial View,Average,Outstanding
2226069018,4,2.5,3960,38615,2.0,,0.0,3,10,3960,0,2000,,98077,47.7249,-122.024,3290,43560,2014-11-12,805000,16.552815585255114,14,unrenovated,,203.2828282828283,countryside,No View,Average,Excellent
4206901215,4,3.25,2420,4000,1.5,no,0.0,5,9,1870,550,1911,,98105,47.6567,-122.325,1810,4000,2014-06-12,920000,3.504563186053478,103,unrenovated,,380.1652892561983,city,No View,Excellent,Very Good
3904930730,3,2.5,1910,5562,2.0,no,0.0,3,8,1910,0,1988,,98029,47.5738,-122.017,1940,4647,2014-11-05,496600,14.895722908119682,26,unrenovated,,260.0,countryside,No View,Average,Good
2115510300,3,2.25,1440,10500,1.0,no,0.0,3,8,1130,310,1983,,98023,47.318,-122.391,1510,8125,2014-10-16,246000,20.100311460176247,31,unrenovated,,170.83333333333334,countryside,No View,Average,Good
1773100620,5,3.0,2320,8400,1.0,no,0.0,3,7,1510,810,1963,,98106,47.557,-122.365,1200,4800,2015-05-05,350000,3.730717523897111,52,unrenovated,,150.86206896551724,city,No View,Average,Average
5075400150,3,2.0,1670,4572,1.5,no,0.0,3,8,1670,0,1931,,98117,47.6854,-122.373,1480,4890,2014-05-23,585000,5.795239138411515,83,unrenovated,,350.29940119760477,city,No View,Average,Good
3893100319,3,1.75,1390,11700,1.0,no,0.0,4,7,1390,0,1966,,98033,47.7002,-122.192,1060,8686,2015-03-23,450000,9.216463833967673,49,unrenovated,,323.7410071942446,countryside,No View,Good,Average
4139440610,3,2.5,2620,8950,2.0,no,0.0,3,9,2620,0,1992,,98006,47.5523,-122.119,2850,8809,2014-05-12,746000,10.634756619575281,22,unrenovated,,284.7328244274809,countryside,No View,Average,Very Good
2481590090,3,2.5,3040,7880,2.0,no,0.0,3,9,3040,0,2004,,98056,47.5277,-122.184,3040,7880,2014-10-27,598555,8.795573322736967,10,unrenovated,,196.89309210526315,countryside,No View,Average,Very Good
3222049151,3,2.5,2990,10711,1.0,yes,4.0,3,9,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476,2014-10-30,820000,17.199239731159217,38,renovated,23,274.24749163879596,countryside,Excellent View,Average,Very Good
1545805030,3,2.25,1740,5460,1.0,no,0.0,3,7,1210,530,1998,,98038,47.3648,-122.046,1740,7500,2014-10-21,266500,21.392073255445663,16,unrenovated,,153.16091954022988,countryside,No View,Average,Average
620079042,2,1.0,2360,105850,1.0,no,2.0,2,6,1180,1180,1947,,98022,47.2495,-121.97,2640,386812,2015-03-23,370000,29.923110555332734,68,unrenovated,,156.77966101694915,countryside,Partial View,Fair,Fair
6848200325,3,2.75,2240,3600,2.5,no,0.0,3,7,1650,590,1901,,98102,47.6244,-122.326,1716,3120,2014-09-04,625000,1.2892467597611896,113,unrenovated,,279.01785714285717,city,No View,Average,Average
6929603207,4,2.0,1610,6200,1.0,no,0.0,4,7,1610,0,1979,,98198,47.3833,-122.306,1610,7500,2014-12-10,243500,15.44731445107747,35,unrenovated,,151.24223602484471,countryside,No View,Good,Average
3626039229,2,1.0,700,5829,1.0,no,0.0,3,6,700,0,1945,,98103,47.6958,-122.357,1160,6700,2015-03-17,340000,6.298317405206539,70,unrenovated,,485.7142857142857,city,No View,Average,Fair
5589900610,5,3.0,2730,9519,1.0,no,0.0,3,8,1670,1060,2014,,98155,47.7504,-122.307,1150,9519,2014-09-18,559950,10.030881486161583,0,unrenovated,,205.1098901098901,countryside,No View,Average,Good
7153400100,3,2.75,1780,15114,1.0,no,0.0,3,7,1080,700,1980,,98003,47.258,-122.305,1792,10155,2015-02-19,315000,24.088427429714095,35,unrenovated,,176.96629213483146,countryside,No View,Average,Average
1125069086,3,2.5,3070,223463,2.0,no,0.0,3,9,3070,0,2003,,98053,47.664,-121.993,3640,223463,2015-04-28,753000,16.330367530768704,12,unrenovated,,245.27687296416937,countryside,No View,Average,Very Good
2902200076,3,3.0,2060,3200,2.0,no,0.0,3,8,2060,0,1907,,98102,47.637,-122.324,1760,2669,2015-01-28,800000,2.1612180821581086,108,unrenovated,,388.3495145631068,city,No View,Average,Good
8024201210,3,2.25,1360,5111,1.5,no,0.0,5,7,1360,0,1934,,98115,47.6988,-122.313,1900,5111,2014-09-11,550000,6.459219631782076,80,unrenovated,,404.4117647058824,city,No View,Excellent,Average
3755500065,3,2.0,1430,14250,1.0,no,0.0,3,7,1430,0,1953,,98033,47.701,-122.199,1530,11475,2014-11-06,465000,9.027534142250586,61,unrenovated,,325.1748251748252,countryside,No View,Average,Average
3890600150,3,2.25,1840,5752,2.0,no,0.0,3,7,1840,0,2003,,98034,47.7042,-122.187,1670,2462,2014-05-28,465000,9.576669731720848,11,unrenovated,,252.7173913043478,countryside,No View,Average,Average
2141320230,4,2.25,2000,8068,2.0,no,0.0,5,8,2000,0,1976,,98006,47.5584,-122.137,2080,7837,2015-04-10,710000,9.69905985817426,39,unrenovated,,355.0,countryside,No View,Excellent,Good
8078430360,3,2.5,1820,11012,2.0,no,0.0,3,8,1820,0,1988,,98074,47.6358,-122.026,1860,7767,2014-12-16,505000,14.443009675320127,26,unrenovated,,277.4725274725275,countryside,No View,Average,Good
333100209,3,1.75,2330,16300,2.0,no,0.0,3,9,2330,0,1964,,98034,47.7037,-122.24,2330,16300,2015-03-18,690000,7.990907489297297,51,unrenovated,,296.137339055794,countryside,No View,Average,Very Good
5419800090,2,2.0,1070,8400,1.0,no,0.0,4,7,1070,0,1980,,98031,47.4014,-122.186,1430,8190,2014-11-21,217500,15.714857295374815,34,unrenovated,,203.2710280373832,countryside,No View,Good,Average
1868900395,2,1.0,930,3750,1.0,no,0.0,4,7,930,0,1909,,98115,47.6733,-122.296,1740,4300,2014-09-02,500000,4.932614340600474,105,unrenovated,,537.6344086021505,city,No View,Good,Average
1568100730,2,2.0,1040,5796,1.0,,2.0,4,6,1040,0,1921,,98155,47.7362,-122.29,2300,5796,2015-02-18,325000,9.193594740327947,94,unrenovated,,312.5,countryside,Partial View,Good,Fair
1785400770,4,2.25,1960,12436,2.0,no,0.0,3,8,1960,0,1984,,98074,47.6276,-122.037,1960,12436,2014-08-25,500000,13.863847436501587,30,unrenovated,,255.10204081632654,countryside,No View,Average,Good
2724079014,3,3.25,2970,234788,2.0,no,3.0,3,9,2040,930,1991,,98024,47.5353,-121.897,2970,220413,2015-03-31,721500,20.923760875080486,24,unrenovated,,242.92929292929293,countryside,Good View,Average,Very Good
